"id","year","active_year","type_of_violence","conflict_new_id","conflict_name","dyad_new_id","dyad_name","side_a_new_id","gwnoa","side_a","side_b_new_id","gwnob","side_b","number_of_sources","source_article","source_office","source_date","source_headline","source_original","where_prec","where_coordinates","adm_1","adm_2","latitude","longitude","geom_wkt","priogrid_gid","country","country_id","region","event_clarity","date_prec","date_start","date_end","deaths_a","deaths_b","deaths_civilians","deaths_unknown","low","best","high"
57629,2009,1,1,404,"Pakistan:Government",857,"Government of Pakistan - TTP",142,"770","Government of Pakistan",356,NA,"TTP",-1,"Geo News TV website, Karachi, in English 05 Aug 09","",NA,"","police",3,"Buner District","Khyber Pakhtunkwa Province","Buner District",34.443014,72.499333,"POINT (72.499333 34.443014)",179065,"Pakistan",770,"Asia",1,1,"2009-08-05","2009-08-05",0,3,0,0,3,3,3
57634,2009,1,1,404,"Pakistan:Government",857,"Government of Pakistan - TTP",142,"770","Government of Pakistan",356,NA,"TTP",-1,"Associated Press of Pakistan news agency, Islamabad, in English 1058gmt 06 Aug 09","",NA,"","",1,"Amankot Town","Khyber Pakhtunkwa Province","Swat District",34.764646,72.350349,"POINT (72.350349 34.764646)",179785,"Pakistan",770,"Asia",1,1,"2009-08-06","2009-08-06",0,0,0,2,2,2,2
57642,2009,1,1,325,"Pakistan:Balochistan",711,"Government of Pakistan - BRA",142,"770","Government of Pakistan",289,NA,"BRA",-1,"r 9/8, The Nation website, Islamabad, in English 09 Aug 09","",NA,"","",1,"Quetta Town","Balochistan Province","Quetta District",30.183333,67,"POINT (67.000000 30.183333)",173295,"Pakistan",770,"Asia",1,1,"2009-08-09","2009-08-09",4,0,0,0,4,4,4
54237,2009,1,1,325,"Pakistan:Balochistan",709,"Government of Pakistan - BLA",142,"770","Government of Pakistan",287,NA,"BLA",-1,"AP 12/8","",NA,"","police",1,"Quetta Town","Balochistan Province","Quetta District",30.183333,67,"POINT (67.000000 30.183333)",173295,"Pakistan",770,"Asia",1,1,"2009-08-12","2009-08-12",0,0,0,2,2,2,2
57698,2009,1,1,404,"Pakistan:Government",11336,"Government of Pakistan - Lashkar-e-Islam",142,"770","Government of Pakistan",399,NA,"Lashkar-e-Islam",-1,"SATP","",NA,"","",2,"Bara Town","Federally Administered Tribal Areas","Khyber Agency",33.914722,71.468056,"POINT (71.468056 33.914722)",178343,"Pakistan",770,"Asia",1,1,"2009-09-06","2009-09-06",0,17,0,0,17,17,16
57711,2009,1,1,404,"Pakistan:Government",857,"Government of Pakistan - TTP",142,"770","Government of Pakistan",356,NA,"TTP",-1,"r 13/9","",NA,"","military",2,"Mingora Town","Khyber Pakhtunkwa Province","Swat District",34.783333,72.366667,"POINT (72.366667 34.783333)",179785,"Pakistan",770,"Asia",1,1,"2009-09-13","2009-09-13",0,1,0,0,1,1,1
57797,2009,1,3,530,"TTP - Civilians",997,"TTP - Civilians",356,"","TTP",1,NA,"Civilians",-1,"AP 23/10","",NA,"","local government official",3,"Mohmand Agency","Federally Administered Tribal Areas","Mohmand Agency",34.46386,71.351161,"POINT (71.351161 34.463860)",179063,"Pakistan",770,"Asia",1,1,"2009-10-23","2009-10-23",0,0,17,0,17,17,17
53180,2009,1,1,404,"Pakistan:Government",857,"Government of Pakistan - TTP",142,"770","Government of Pakistan",356,NA,"TTP",-1,"The News website, Islamabad, in English 25 Oct 09","",NA,"","",2,"Sakhra Town","Khyber Pakhtunkwa Province","Swat District",35.077083,72.412907,"POINT (72.412907 35.077083)",180505,"Pakistan",770,"Asia",1,1,"2009-10-24","2009-10-24",0,0,0,1,1,1,1
57837,2009,1,3,530,"TTP - Civilians",997,"TTP - Civilians",356,"","TTP",1,NA,"Civilians",-1,"r 7/11","",NA,"","",3,"Mohmand Agency","Federally Administered Tribal Areas","Mohmand Agency",34.46386,71.351161,"POINT (71.351161 34.463860)",179063,"Pakistan",770,"Asia",1,1,"2009-11-07","2009-11-07",0,0,2,0,2,2,2
57898,2009,1,1,404,"Pakistan:Government",857,"Government of Pakistan - TTP",142,"770","Government of Pakistan",356,NA,"TTP",-1,"AP 6/12","",NA,"","military",2,"Maidan Valley","Khyber Pakhtunkwa Province","Lower Dir District",34.962705,71.82693,"POINT (71.826930 34.962705)",179784,"Pakistan",770,"Asia",1,1,"2009-12-06","2009-12-06",0,0,0,8,8,8,8
54735,2010,1,1,404,"Pakistan:Government",857,"Government of Pakistan - TTP",142,"770","Government of Pakistan",356,NA,"TTP",-1,"SATP Pakistan datasheet","",NA,"","",2,"Shuza Algad Area","Federally Administered Tribal Areas","South Waziristan",32.356944,70.333333,"POINT (70.333333 32.356944)",176181,"Pakistan",770,"Asia",1,1,"2010-01-03","2010-01-03",0,3,0,0,3,3,3
52134,2010,1,1,404,"Pakistan:Government",857,"Government of Pakistan - TTP",142,"770","Government of Pakistan",356,NA,"TTP",-1,"Pakistan forces kill two militants in Malakand Agency
7 January 2010
BBC Monitoring","",NA,"","Pakistani newspaper The News website on 6 January",2,"Dargai Town","Khyber Pakhtunkwa Province","Malakand District",34.508779,71.910195,"POINT (71.910195 34.508779)",179784,"Pakistan",770,"Asia",1,1,"2010-01-05","2010-01-05",0,2,0,0,2,2,2
53360,2010,1,1,404,"Pakistan:Government",857,"Government of Pakistan - TTP",142,"770","Government of Pakistan",356,NA,"TTP",-1,"Check","",NA,"","",2,"Gul Maqam Town","Khyber Pakhtunkwa Province","Malakand District",34.485444,71.916668,"POINT (71.916668 34.485444)",179064,"Pakistan",770,"Asia",1,1,"2010-02-05","2010-02-05",1,0,0,0,1,1,1
60261,2010,1,3,530,"TTP - Civilians",997,"TTP - Civilians",356,"","TTP",1,NA,"Civilians",-1,"SATP","",NA,"","local police",1,"Mir Ali Town","Federally Administered Tribal Areas","North Waziristan",32.970219,70.2,"POINT (70.200000 32.970219)",176901,"Pakistan",770,"Asia",1,1,"2010-02-24","2010-02-24",0,0,3,0,3,3,3
51815,2010,1,1,404,"Pakistan:Government",857,"Government of Pakistan - TTP",142,"770","Government of Pakistan",356,NA,"TTP",-1,"SATP Pakistan datasheet","",NA,"","",2,"Anjani Town","Federally Administered Tribal Areas","Orakzai Agency",33.778911,71.112119,"POINT (71.112119 33.778911)",178343,"Pakistan",770,"Asia",1,1,"2010-03-22","2010-03-22",0,5,0,0,5,5,5
60241,2010,1,1,404,"Pakistan:Government",857,"Government of Pakistan - TTP",142,"770","Government of Pakistan",356,NA,"TTP",-1,"SATP Pakistan datasheet","",NA,"","",2,"Sangra Town","Federally Administered Tribal Areas","Orakzai Agency",33.754841,70.893017,"POINT (70.893017 33.754841)",178342,"Pakistan",770,"Asia",1,1,"2010-04-16","2010-04-16",0,17,0,0,17,17,17
52143,2010,1,1,404,"Pakistan:Government",857,"Government of Pakistan - TTP",142,"770","Government of Pakistan",356,NA,"TTP",-1,"SATP Pakistan datasheet","",NA,"","",3,"Orakzai Agency","Federally Administered Tribal Areas","Orakzai Agency",33.707767,71.00238,"POINT (71.002380 33.707767)",178343,"Pakistan",770,"Asia",1,1,"2010-05-09","2010-05-09",0,0,0,0,0,0,33
120309,2010,1,1,404,"Pakistan:Government",857,"Government of Pakistan - TTP",142,"770","Government of Pakistan",356,NA,"TTP",-1,"SATP Pakistan datasheet","",NA,"","",2,"Ghaljo Town","Federally Administered Tribal Areas","Orakzai Agency",33.633873,70.853902,"POINT (70.853902 33.633873)",178342,"Pakistan",770,"Asia",1,1,"2010-05-30","2010-05-30",0,5,0,0,5,5,5
60223,2010,1,1,404,"Pakistan:Government",857,"Government of Pakistan - TTP",142,"770","Government of Pakistan",356,NA,"TTP",-1,"SATP Pakistan datasheet","",NA,"","",5,"Upper Tehsil","Federally Administered Tribal Areas","Orakzai Agency",33.67097,70.775148,"POINT (70.775148 33.670970)",178342,"Pakistan",770,"Asia",1,1,"2010-06-06","2010-06-06",0,44,0,0,44,44,44
52652,2010,1,1,404,"Pakistan:Government",857,"Government of Pakistan - TTP",142,"770","Government of Pakistan",356,NA,"TTP",-1,"Helicopter gunships kill 22 Taleban in Pakistan's Upper Orakzai Agency
12 July 2010
BBC Monitoring","",NA,"","",5,"Upper Tehsil","Federally Administered Tribal Areas","Orakzai Agency",33.67097,70.775148,"POINT (70.775148 33.670970)",178342,"Pakistan",770,"Asia",1,1,"2010-07-12","2010-07-12",0,6,0,0,6,6,6
58076,2010,1,3,530,"TTP - Civilians",997,"TTP - Civilians",356,"","TTP",1,NA,"Civilians",-1,"SATP","",NA,"","",2,"Dogar Town","Federally Administered Tribal Areas","Kurram Agency",33.775278,70.501667,"POINT (70.501667 33.775278)",178342,"Pakistan",770,"Asia",1,1,"2010-08-31","2010-08-31",0,0,3,0,3,3,3
51830,2010,1,2,4940,"Bangesh - Mangal",5550,"Bangesh - Mangal",790,"","Bangesh",797,NA,"Mangal",-1,"At least 12 killed in Kurram tribal clash
9 September 2010
Daily Messenger","",NA,"","",2,"Shalozan Town","Federally Administered Tribal Areas","Kurram Agency",33.937522,69.917164,"POINT (69.917164 33.937522)",178340,"Pakistan",770,"Asia",1,1,"2010-09-09","2010-09-09",0,0,0,12,12,12,12
53380,2010,1,3,530,"TTP - Civilians",997,"TTP - Civilians",356,"","TTP",1,NA,"Civilians",-1,"Check","",NA,"","",2,"Parachamkani Town","Federally Administered Tribal Areas","Kurram Agency",33.9,70.286111,"POINT (70.286111 33.900000)",178341,"Pakistan",770,"Asia",1,1,"2010-09-12","2010-09-12",0,0,6,0,6,6,6
56621,2010,0,1,325,"Pakistan:Balochistan",709,"Government of Pakistan - BLA",142,"770","Government of Pakistan",287,NA,"BLA",-1,"Paramilitary personnel among two killed in Pakistan's Balochistan
17 September 2010
BBC Monitoring","",NA,"","a spokesman of the BLA, who introduced himself as Jayhind Baloch",1,"Hub Town","Balochistan Province","Lasbela District",25.028372,66.883392,"POINT (66.883392 25.028372)",166094,"Pakistan",770,"Asia",1,1,"2010-09-16","2010-09-16",1,0,0,0,1,1,1
51832,2010,1,2,4940,"Bangesh - Mangal",5550,"Bangesh - Mangal",790,"","Bangesh",797,NA,"Mangal",-1,"Report says three killed in Pakistan's Kurram Agency rocket attack
5 October 2010
BBC Monitoring","",NA,"","",2,"Shalozan Town","Federally Administered Tribal Areas","Kurram Agency",33.937522,69.917164,"POINT (69.917164 33.937522)",178340,"Pakistan",770,"Asia",1,1,"2010-10-04","2010-10-04",3,0,0,0,3,3,3
60180,2010,1,3,530,"TTP - Civilians",997,"TTP - Civilians",356,"","TTP",1,NA,"Civilians",-1,"SATP","",NA,"","",2,"Akhorwal Area","Federally Administered Tribal Areas","FR Kohat",33.7395,71.4252,"POINT (71.425200 33.739500)",178343,"Pakistan",770,"Asia",1,1,"2010-11-27","2010-11-27",0,0,3,0,3,3,3
53384,2010,1,1,404,"Pakistan:Government",857,"Government of Pakistan - TTP",142,"770","Government of Pakistan",356,NA,"TTP",-1,"Police arrest 47 suspected militants in northwest Pakistan - sources
26 October 2010
BBC Monitoring","",NA,"","official sources",3,"Hangu District","Khyber Pakhtunkwa Province","Hangu District",33.531085,71.05934,"POINT (71.059340 33.531085)",178343,"Pakistan",770,"Asia",1,1,"2010-10-25","2010-10-25",0,0,0,1,1,1,1
54435,2010,1,1,404,"Pakistan:Government",857,"Government of Pakistan - TTP",142,"770","Government of Pakistan",356,NA,"TTP",-1,"Pakistan forces kill six militants in Swat
27 December 2010
BBC Monitoring","",NA,"","",2,"Matta Town","Khyber Pakhtunkwa Province","Swat District",35.093056,72.309722,"POINT (72.309722 35.093056)",180505,"Pakistan",770,"Asia",1,1,"2010-12-27","2010-12-27",0,3,0,0,3,3,3
48634,2011,1,1,221,"Myanmar (Burma):Karen",428,"Government of Myanmar (Burma) - KNU",144,"775","Government of Myanmar (Burma)",180,NA,"KNU",-1,"AFP & Xinhua 19/2","",NA,"","New Light of Myanmar (state media)",4,"Bago  region","Bago  region","",18.25,96.25,"POINT (96.250000 18.250000)",156073,"Myanmar (Burma)",775,"Asia",1,1,"2011-02-17","2011-02-17",0,0,4,0,4,4,4
58258,2011,1,1,404,"Pakistan:Government",857,"Government of Pakistan - TTP",142,"770","Government of Pakistan",356,NA,"TTP",-1,"SATP","",NA,"","",3,"Mohmand Agency","Federally Administered Tribal Areas","Mohmand Agency",34.46386,71.351161,"POINT (71.351161 34.463860)",179063,"Pakistan",770,"Asia",1,1,"2011-02-18","2011-02-18",1,0,0,0,1,1,1
58266,2011,0,3,513,"BLA - Civilians",980,"BLA - Civilians",287,"","BLA",1,NA,"Civilians",-1,"Blast reportedly kills one in northwest Pakistan
23 February 2011
BBC Monitoring","",NA,"","",1,"Quetta Town","Balochistan Province","Quetta District",30.183333,67,"POINT (67.000000 30.183333)",173295,"Pakistan",770,"Asia",1,1,"2011-02-21","2011-02-21",0,0,1,0,1,1,1
50289,2011,1,1,264,"Myanmar (Burma):Shan",11972,"Government of Myanmar (Burma) - SSPP",144,"775","Government of Myanmar (Burma)",1122,NA,"SSPP",-1,"March 21, Shan Herald Agency for News","",NA,"","SSA/SSPP",4,"Shan State","Shan State","",22,98,"POINT (98.000000 22.000000)",161837,"Myanmar (Burma)",775,"Asia",2,4,"2011-03-13","2011-03-21",0,4,0,19,23,23,23
54675,2011,1,1,404,"Pakistan:Government",857,"Government of Pakistan - TTP",142,"770","Government of Pakistan",356,NA,"TTP",-1,"SATP","",NA,"","",1,"Shahidano village","Federally Administered Tribal Areas","Kurram Agency",33.50865,70.26399,"POINT (70.263990 33.508650)",178341,"Pakistan",770,"Asia",1,1,"2011-03-27","2011-03-27",0,0,0,0,0,0,4
58424,2011,1,1,404,"Pakistan:Government",857,"Government of Pakistan - TTP",142,"770","Government of Pakistan",356,NA,"TTP",-1,"SATP","",NA,"","",3,"Mohmand Agency","Federally Administered Tribal Areas","Mohmand Agency",34.46386,71.351161,"POINT (71.351161 34.463860)",179063,"Pakistan",770,"Asia",1,1,"2011-04-20","2011-04-20",1,9,0,0,10,10,10
48786,2011,1,1,221,"Myanmar (Burma):Karen",428,"Government of Myanmar (Burma) - KNU",144,"775","Government of Myanmar (Burma)",180,NA,"KNU",-1,"KNU Situation Report, April 17-27","",NA,"","KNU",4,"Kayin State","Kayin State","",17.5,97.75,"POINT (97.750000 17.500000)",155356,"Myanmar (Burma)",775,"Asia",1,1,"2011-04-22","2011-04-22",1,0,0,0,1,1,1
48541,2011,1,1,221,"Myanmar (Burma):Karen",430,"Government of Myanmar (Burma) - DKBA 5",144,"775","Government of Myanmar (Burma)",1107,NA,"DKBA 5",-1,"May 18, Irrawaddy","",NA,"","Karen Human Rights Network report",4,"Kayin State","Kayin State","",17.5,97.75,"POINT (97.750000 17.500000)",155356,"Myanmar (Burma)",775,"Asia",2,4,"2011-04-22","2011-04-30",0,0,3,0,3,3,3
52600,2011,1,1,404,"Pakistan:Government",857,"Government of Pakistan - TTP",142,"770","Government of Pakistan",356,NA,"TTP",-1,"SATP","",NA,"","",2,"Kandhari Town","Federally Administered Tribal Areas","Mohmand Agency",34.482697,71.275293,"POINT (71.275293 34.482697)",179063,"Pakistan",770,"Asia",1,1,"2011-04-24","2011-04-24",0,0,1,0,1,1,1
48834,2011,1,1,221,"Myanmar (Burma):Karen",428,"Government of Myanmar (Burma) - KNU",144,"775","Government of Myanmar (Burma)",180,NA,"KNU",-1,"KNU Situation Report, April 17-27","",NA,"","KNU",4,"Kayin State","Kayin State","",17.5,97.75,"POINT (97.750000 17.500000)",155356,"Myanmar (Burma)",775,"Asia",1,1,"2011-04-26","2011-04-26",1,0,0,0,1,1,1
52858,2011,1,1,404,"Pakistan:Government",857,"Government of Pakistan - TTP",142,"770","Government of Pakistan",356,NA,"TTP",-1,"SATP","",NA,"","",2,"Malikdin Khel Area","Federally Administered Tribal Areas","Khyber Agency",33.911129,71.294101,"POINT (71.294101 33.911129)",178343,"Pakistan",770,"Asia",1,1,"2011-05-04","2011-05-04",0,0,1,0,1,1,1
53124,2011,1,3,540,"LeJ - Civilians",1007,"LeJ - Civilians",388,"","LeJ",1,NA,"Civilians",-1,"SATP","",NA,"","",1,"Quetta Town","Balochistan Province","Quetta District",30.183333,67,"POINT (67.000000 30.183333)",173295,"Pakistan",770,"Asia",1,1,"2011-05-06","2011-05-06",0,0,8,0,8,8,8
51093,2011,1,1,221,"Myanmar (Burma):Karen",428,"Government of Myanmar (Burma) - KNU",144,"775","Government of Myanmar (Burma)",180,NA,"KNU",-1,"KNU Situation Report May 3-29","",NA,"","KNU",4,"Kayin State","Kayin State","",17.5,97.75,"POINT (97.750000 17.500000)",155356,"Myanmar (Burma)",775,"Asia",1,1,"2011-05-21","2011-05-21",1,0,0,0,1,1,1
192984,2011,1,1,404,"Pakistan:Government",857,"Government of Pakistan - TTP",142,"770","Government of Pakistan",356,NA,"TTP",-1,"SATP","",NA,"","",2,"Walidad Town","Federally Administered Tribal Areas","Mohmand Agency",34.627503,71.139878,"POINT (71.139878 34.627503)",179783,"Pakistan",770,"Asia",1,1,"2011-06-17","2011-06-17",0,1,0,0,1,1,2
58541,2011,1,3,540,"LeJ - Civilians",1007,"LeJ - Civilians",388,"","LeJ",1,NA,"Civilians",-1,"satp","",NA,"","",1,"Quetta Town","Balochistan Province","Quetta District",30.183333,67,"POINT (67.000000 30.183333)",173295,"Pakistan",770,"Asia",1,1,"2011-06-22","2011-06-22",0,0,3,0,3,3,3
51159,2011,1,1,264,"Myanmar (Burma):Shan",11972,"Government of Myanmar (Burma) - SSPP",144,"775","Government of Myanmar (Burma)",1122,NA,"SSPP",-1,"Shan Herald News Agency 8/7","",NA,"","SSA/SSPP",5,"Hsipaw Township","Shan State","Kyaukme District",22.616594,97.300331,"POINT (97.300331 22.616594)",162555,"Myanmar (Burma)",775,"Asia",1,1,"2011-07-07","2011-07-07",2,0,0,0,2,2,2
50914,2011,1,1,231,"Myanmar (Burma):Kachin",461,"Government of Myanmar (Burma) - KIO",144,"775","Government of Myanmar (Burma)",201,NA,"KIO",-1,"Kachin News Group 7/9","",NA,"","KIO",4,"Kachin State","Kachin State","",26,97.5,"POINT (97.500000 26.000000)",167596,"Myanmar (Burma)",775,"Asia",1,2,"2011-09-05","2011-09-06",4,0,0,0,4,4,4
49477,2011,1,1,264,"Myanmar (Burma):Shan",11972,"Government of Myanmar (Burma) - SSPP",144,"775","Government of Myanmar (Burma)",1122,NA,"SSPP",-1,"DVB 14/9","",NA,"","",5,"Mong Yai Township","Shan State","Lashio District",22.428333,98.040278,"POINT (98.040278 22.428333)",161837,"Myanmar (Burma)",775,"Asia",1,1,"2011-09-08","2011-09-08",1,0,0,0,1,1,1
58818,2011,1,3,530,"TTP - Civilians",997,"TTP - Civilians",356,"","TTP",1,NA,"Civilians",-1,"UPDATE 4-Gunmen kill five on Pakistan school bus
13 September 2011
Reuters News","",NA,"","",2,"Peshawar Town","Khyber Pakhtunkwa Province","Peshawar District",34.016667,71.583333,"POINT (71.583333 34.016667)",179064,"Pakistan",770,"Asia",1,1,"2011-09-13","2011-09-13",0,0,5,0,5,5,5
50218,2011,0,1,11475,"Myanmar (Burma):Nagaland",11018,"Government of Myanmar (Burma) - NSCN-K",144,"775","Government of Myanmar (Burma)",224,NA,"NSCN-K",-1,"Telegraph (16 September 2011):  ""NSCN-K, UNLF camps in Myanmar raided"".","",NA,"","",4,"Sagaing  region","Sagaing  region","",23.5,95.5,"POINT (95.500000 23.500000)",163992,"Myanmar (Burma)",775,"Asia",1,1,"2011-09-14","2011-09-14",3,1,0,1,5,5,5
58820,2011,1,1,404,"Pakistan:Government",857,"Government of Pakistan - TTP",142,"770","Government of Pakistan",356,NA,"TTP",-1,"SATP","",NA,"","",2,"Bara Town","Federally Administered Tribal Areas","Khyber Agency",33.914722,71.468056,"POINT (71.468056 33.914722)",178343,"Pakistan",770,"Asia",1,1,"2011-09-15","2011-09-15",0,1,0,0,1,1,1
51326,2011,1,1,231,"Myanmar (Burma):Kachin",461,"Government of Myanmar (Burma) - KIO",144,"775","Government of Myanmar (Burma)",201,NA,"KIO",-1,"September 16, Kachin News Group","",NA,"","KIO",4,"Kachin State","Kachin State","",26,97.5,"POINT (97.500000 26.000000)",167596,"Myanmar (Burma)",775,"Asia",2,2,"2011-09-15","2011-09-16",0,0,0,0,0,0,40
58859,2011,1,1,404,"Pakistan:Government",857,"Government of Pakistan - TTP",142,"770","Government of Pakistan",356,NA,"TTP",-1,"SATP","",NA,"","",2,"Dabori town","Federally Administered Tribal Areas","Orakzai Agency",33.737177,70.808836,"POINT (70.808836 33.737177)",178342,"Pakistan",770,"Asia",1,1,"2011-10-03","2011-10-03",0,8,0,0,8,8,8
53393,2011,1,1,325,"Pakistan:Balochistan",709,"Government of Pakistan - BLA",142,"770","Government of Pakistan",287,NA,"BLA",-1,"SATP","",NA,"","",2,"Quetta Town","Balochistan Province","Quetta District",30.183333,67,"POINT (67.000000 30.183333)",173295,"Pakistan",770,"Asia",1,1,"2011-10-25","2011-10-25",1,0,0,0,1,1,1
60163,2011,1,1,404,"Pakistan:Government",857,"Government of Pakistan - TTP",142,"770","Government of Pakistan",356,NA,"TTP",-1,"SATP","",NA,"","",2,"Bara Town","Federally Administered Tribal Areas","Khyber Agency",33.914722,71.468056,"POINT (71.468056 33.914722)",178343,"Pakistan",770,"Asia",1,1,"2011-11-29","2011-11-29",0,0,2,0,2,2,2
50916,2011,1,1,231,"Myanmar (Burma):Kachin",461,"Government of Myanmar (Burma) - KIO",144,"775","Government of Myanmar (Burma)",201,NA,"KIO",-1,"Kachin News Group 5/12","",NA,"","locals",4,"Kachin State","Kachin State","",26,97.5,"POINT (97.500000 26.000000)",167596,"Myanmar (Burma)",775,"Asia",1,1,"2011-12-04","2011-12-04",2,0,0,0,2,2,2
53407,2012,1,1,325,"Pakistan:Balochistan",711,"Government of Pakistan - BRA",142,"770","Government of Pakistan",289,NA,"BRA",-1,"Pakistan Timeline 2012","",NA,"","SATP",3,"Nasirabad District","Balochistan Province","Nasirabad District",28.626434,68.12925,"POINT (68.129250 28.626434)",171137,"Pakistan",770,"Asia",1,1,"2012-03-05","2012-03-05",0,0,0,3,3,3,3
115396,2012,1,1,404,"Pakistan:Government",857,"Government of Pakistan - TTP",142,"770","Government of Pakistan",356,NA,"TTP",-1,"Pakistan Timeline 2012","",NA,"","SATP",2,"Mamozai Area","Federally Administered Tribal Areas","Orakzai Agency",33.623548,70.956161,"POINT (70.956161 33.623548)",178342,"Pakistan",770,"Asia",1,1,"2012-03-10","2012-03-10",0,10,0,0,10,10,11
59360,2012,1,1,404,"Pakistan:Government",857,"Government of Pakistan - TTP",142,"770","Government of Pakistan",356,NA,"TTP",-1,"Pakistan Timeline 2012","",NA,"","SATP",3,"Kurram Agency","Federally Administered Tribal Areas","Kurram Agency",33.710172,70.340096,"POINT (70.340096 33.710172)",178341,"Pakistan",770,"Asia",1,1,"2012-03-21","2012-03-21",0,5,0,0,5,5,5
